,GAME_DATE_EST,GAME_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,NAME_HOME,COACH_HOME,NAME_AWAY,COACH_AWAY
294,1/26/2022,22100728,2021,1610612759,110,0.457,0.789,0.243,30,39,1610612763,118,0.511,0.731,0.304,24,44,0,Spurs,Gregg Popovich,Grizzlies,Taylor Jenkins
295,1/26/2022,22100731,2021,1610612762,97,0.43,0.739,0.4,20,39,1610612756,105,0.488,0.667,0.389,14,44,0,Jazz,Quin Snyder,Suns,Monty Williams
296,1/26/2022,22100732,2021,1610612757,112,0.512,0.609,0.368,27,38,1610612742,132,0.545,0.769,0.444,35,45,0,Trail Blazers,Terry Stotts,Mavericks,Rick Carlisle
297,1/25/2022,22100454,2021,1610612755,117,0.464,0.935,0.323,26,44,1610612740,107,0.482,0.692,0.409,26,39,1,76ers,Brett Brown,Pelicans,Alvin Gentry
298,1/25/2022,22100714,2021,1610612765,105,0.423,0.786,0.333,25,36,1610612743,110,0.429,0.871,0.344,25,56,0,Pistons,Dwane Casey,Nuggets,Michael Malone
299,1/25/2022,22100715,2021,1610612761,125,0.524,0.793,0.471,27,42,1610612766,113,0.488,0.719,0.323,25,37,1,Raptors,Nick Nurse,Hornets,James Borrego
300,1/25/2022,22100716,2021,1610612764,115,0.463,0.8,0.333,25,52,1610612746,116,0.415,0.871,0.379,28,48,0,Wizards,Scott Brooks,Clippers,Doc Rivers
301,1/25/2022,22100717,2021,1610612738,128,0.495,0.857,0.444,32,67,1610612758,75,0.305,0.733,0.182,15,45,1,Celtics,Brad Stevens,Kings,Luke Walton
302,1/25/2022,22100718,2021,1610612751,96,0.42,0.682,0.259,20,54,1610612747,106,0.472,1,0.316,23,33,0,Nets,Kenny Atkinson,Lakers,Frank Vogel
303,1/25/2022,22100719,2021,1610612745,104,0.411,0.68,0.265,21,45,1610612759,134,0.574,1,0.375,38,49,0,Rockets,Mike D'Antoni,Spurs,Gregg Popovich
304,1/25/2022,22100720,2021,1610612744,130,0.533,0.833,0.395,31,58,1610612742,92,0.352,1,0.25,17,39,1,Warriors,Steve Kerr,Mavericks,Rick Carlisle
305,1/25/2022,22100721,2021,1610612757,107,0.394,0.85,0.39,26,50,1610612750,109,0.439,0.742,0.326,21,49,0,Trail Blazers,Terry Stotts,Timberwolves,Ryan Saunders
306,1/24/2022,22100709,2021,1610612739,95,0.432,0.6,0.361,29,51,1610612752,93,0.417,0.524,0.316,21,45,1,Cavaliers,John Beilein,Knicks,David Fizdale
307,1/24/2022,22100712,2021,1610612740,117,0.466,0.935,0.2,23,45,1610612754,113,0.437,0.72,0.413,26,41,1,Pelicans,Alvin Gentry,Pacers,Nate McMillan
308,1/24/2022,22100730,2021,1610612760,110,0.413,0.75,0.356,26,44,1610612741,111,0.461,0.737,0.385,31,51,0,Thunder,Billy Donovan,Bulls,Jim Boylen
309,1/24/2022,22100713,2021,1610612756,115,0.475,0.533,0.361,28,51,1610612762,109,0.494,0.682,0.452,16,38,1,Suns,Monty Williams,Jazz,Quin Snyder
310,1/23/2022,22100698,2021,1610612752,110,0.429,0.842,0.444,26,52,1610612746,102,0.43,0.667,0.341,20,40,1,Knicks,David Fizdale,Clippers,Doc Rivers
311,1/23/2022,22100699,2021,1610612764,87,0.355,0.813,0.235,20,44,1610612738,116,0.444,0.81,0.487,26,57,0,Wizards,Scott Brooks,Celtics,Brad Stevens
312,1/23/2022,22100700,2021,1610612748,113,0.494,0.9,0.455,31,39,1610612747,107,0.456,0.8,0.275,20,38,1,Heat,Erik Spoelstra,Lakers,Frank Vogel
313,1/23/2022,22100701,2021,1610612753,114,0.525,0.783,0.462,31,35,1610612741,95,0.434,0.75,0.238,10,44,1,Magic,Steve Clifford,Bulls,Jim Boylen
314,1/23/2022,22100702,2021,1610612761,105,0.398,0.643,0.333,28,43,1610612757,114,0.529,0.462,0.563,31,47,0,Raptors,Nick Nurse,Trail Blazers,Terry Stotts
315,1/23/2022,22100703,2021,1610612766,91,0.391,0.704,0.111,23,54,1610612737,113,0.455,0.75,0.385,25,45,0,Hornets,James Borrego,Hawks,Lloyd Pierce
316,1/23/2022,22100704,2021,1610612759,109,0.472,0.682,0.333,30,43,1610612755,115,0.478,0.87,0.438,22,47,0,Spurs,Gregg Popovich,76ers,Brett Brown
317,1/23/2022,22100705,2021,1610612742,104,0.486,0.742,0.3,22,42,1610612763,91,0.374,0.684,0.167,20,50,1,Mavericks,Rick Carlisle,Grizzlies,Taylor Jenkins
318,1/23/2022,22100706,2021,1610612750,136,0.522,0.839,0.438,24,37,1610612751,125,0.505,0.933,0.395,27,48,1,Timberwolves,Ryan Saunders,Nets,Kenny Atkinson
319,1/23/2022,22100707,2021,1610612743,117,0.518,0.739,0.343,29,34,1610612765,111,0.56,0.842,0.379,28,34,1,Nuggets,Michael Malone,Pistons,Dwane Casey
320,1/23/2022,22100708,2021,1610612744,94,0.434,0.9,0.31,19,40,1610612762,92,0.383,0.826,0.314,17,51,1,Warriors,Steve Kerr,Jazz,Quin Snyder
321,1/22/2022,22100696,2021,1610612749,133,0.495,0.88,0.5,19,43,1610612758,127,0.526,0.625,0.405,29,48,1,Bucks,Mike Budenholzer,Kings,Luke Walton
322,1/22/2022,22100695,2021,1610612739,94,0.461,0.514,0.222,22,54,1610612760,87,0.388,0.563,0.293,16,41,1,Cavaliers,John Beilein,Thunder,Billy Donovan
323,1/22/2022,22100697,2021,1610612756,113,0.49,0.857,0.28,34,51,1610612754,103,0.44,0.704,0.345,19,44,1,Suns,Monty Williams,Pacers,Nate McMillan
324,1/21/2022,22100684,2021,1610612766,121,0.455,0.7,0.347,34,62,1610612760,98,0.378,0.8,0.273,20,52,1,Hornets,James Borrego,Thunder,Billy Donovan
325,1/21/2022,22100685,2021,1610612753,105,0.444,0.759,0.275,23,35,1610612747,116,0.494,0.826,0.433,23,45,0,Magic,Steve Clifford,Lakers,Frank Vogel
326,1/21/2022,22100686,2021,1610612755,101,0.418,0.714,0.357,23,44,1610612746,102,0.46,0.733,0.344,21,49,0,76ers,Brett Brown,Clippers,Doc Rivers
327,1/21/2022,22100687,2021,1610612737,110,0.559,0.833,0.424,26,36,1610612748,108,0.482,0.917,0.375,30,33,1,Hawks,Lloyd Pierce,Heat,Erik Spoelstra
328,1/21/2022,22100688,2021,1610612738,105,0.451,0.87,0.297,25,42,1610612757,109,0.474,0.7,0.485,20,42,0,Celtics,Brad Stevens,Trail Blazers,Terry Stotts
329,1/21/2022,22100689,2021,1610612764,105,0.506,0.8,0.333,29,45,1610612761,109,0.467,0.824,0.367,20,40,0,Wizards,Scott Brooks,Raptors,Nick Nurse
330,1/21/2022,22100690,2021,1610612749,94,0.386,0.714,0.194,20,53,1610612741,90,0.365,0.875,0.184,21,49,1,Bucks,Mike Budenholzer,Bulls,Jim Boylen
331,1/21/2022,22100691,2021,1610612759,102,0.389,0.833,0.276,24,49,1610612751,117,0.48,1,0.36,24,53,0,Spurs,Gregg Popovich,Nets,Kenny Atkinson
332,1/21/2022,22100692,2021,1610612743,118,0.473,0.826,0.406,34,37,1610612763,122,0.524,0.625,0.44,19,48,0,Nuggets,Michael Malone,Grizzlies,Taylor Jenkins
333,1/21/2022,22100693,2021,1610612762,111,0.456,0.853,0.323,22,44,1610612765,101,0.437,0.75,0.406,22,40,1,Jazz,Quin Snyder,Pistons,Dwane Casey
334,1/21/2022,22100694,2021,1610612744,105,0.481,0.773,0.333,25,41,1610612745,103,0.427,0.85,0.286,25,39,1,Warriors,Steve Kerr,Rockets,Mike D'Antoni
335,1/20/2022,22100681,2021,1610612752,91,0.377,0.667,0.237,21,48,1610612740,102,0.5,0.682,0.393,27,35,0,Knicks,David Fizdale,Pelicans,Alvin Gentry
336,1/20/2022,22100682,2021,1610612742,101,0.435,0.8,0.297,19,50,1610612756,109,0.453,0.92,0.222,25,40,0,Mavericks,Rick Carlisle,Suns,Monty Williams
337,1/20/2022,22100683,2021,1610612744,117,0.447,0.828,0.214,28,53,1610612754,121,0.432,0.706,0.429,23,48,0,Warriors,Steve Kerr,Pacers,Nate McMillan
338,1/19/2022,22100668,2021,1610612755,123,0.542,0.852,0.357,21,44,1610612753,110,0.444,0.75,0.514,26,43,1,76ers,Brett Brown,Magic,Steve Clifford
339,1/19/2022,22100669,2021,1610612764,118,0.477,0.813,0.345,23,40,1610612751,119,0.528,0.85,0.32,23,36,0,Wizards,Scott Brooks,Nets,Kenny Atkinson
340,1/19/2022,22100670,2021,1610612737,134,0.523,0.879,0.395,34,39,1610612750,122,0.433,0.724,0.37,21,45,1,Hawks,Lloyd Pierce,Timberwolves,Ryan Saunders
341,1/19/2022,22100671,2021,1610612738,102,0.433,0.769,0.304,27,38,1610612766,111,0.488,0.733,0.41,27,47,0,Celtics,Brad Stevens,Hornets,James Borrego
342,1/19/2022,22100672,2021,1610612748,104,0.463,0.72,0.343,24,43,1610612757,92,0.407,0.75,0.304,19,43,1,Heat,Erik Spoelstra,Trail Blazers,Terry Stotts
343,1/19/2022,22100673,2021,1610612741,117,0.547,0.722,0.455,25,37,1610612739,104,0.519,0.682,0.333,27,38,1,Bulls,Jim Boylen,Cavaliers,John Beilein
344,1/19/2022,22100674,2021,1610612749,126,0.474,0.955,0.351,29,56,1610612763,114,0.415,0.68,0.225,26,47,1,Bucks,Mike Budenholzer,Grizzlies,Taylor Jenkins
345,1/19/2022,22100675,2021,1610612742,102,0.487,0.95,0.273,23,45,1610612761,98,0.385,0.8,0.25,17,44,1,Mavericks,Rick Carlisle,Raptors,Nick Nurse
346,1/19/2022,22100676,2021,1610612759,118,0.49,0.643,0.375,32,50,1610612760,96,0.388,0.8,0.258,20,46,1,Spurs,Gregg Popovich,Thunder,Billy Donovan
347,1/19/2022,22100677,2021,1610612762,111,0.472,0.85,0.263,26,49,1610612745,116,0.427,0.706,0.489,24,44,0,Jazz,Quin Snyder,Rockets,Mike D'Antoni
348,1/19/2022,22100678,2021,1610612743,130,0.49,0.84,0.342,32,44,1610612746,128,0.536,0.75,0.385,35,47,1,Nuggets,Michael Malone,Clippers,Doc Rivers
349,1/19/2022,22100679,2021,1610612758,131,0.524,0.705,0.444,22,35,1610612765,133,0.505,0.867,0.417,27,41,0,Kings,Luke Walton,Pistons,Dwane Casey
350,1/19/2022,22100680,2021,1610612747,104,0.444,0.722,0.324,23,40,1610612754,111,0.489,0.8,0.367,28,48,0,Lakers,Frank Vogel,Pacers,Nate McMillan
351,1/18/2022,22100666,2021,1610612752,110,0.463,0.727,0.316,21,44,1610612750,112,0.432,0.763,0.317,21,38,0,Knicks,David Fizdale,Timberwolves,Ryan Saunders
352,1/18/2022,22100667,2021,1610612744,102,0.41,0.741,0.333,26,54,1610612765,86,0.353,0.708,0.265,18,50,1,Warriors,Steve Kerr,Pistons,Dwane Casey
353,1/17/2022,22100654,2021,1610612738,104,0.475,0.9,0.313,22,47,1610612740,92,0.414,0.611,0.3,23,41,1,Celtics,Brad Stevens,Pelicans,Alvin Gentry
354,1/17/2022,22100655,2021,1610612752,87,0.4,0.524,0.353,22,53,1610612766,97,0.419,0.647,0.359,23,39,0,Knicks,David Fizdale,Hornets,James Borrego
355,1/17/2022,22100656,2021,1610612764,117,0.483,0.75,0.3,25,49,1610612755,98,0.407,0.84,0.269,19,42,1,Wizards,Scott Brooks,76ers,Brett Brown
356,1/17/2022,22100657,2021,1610612739,114,0.519,0.905,0.344,26,40,1610612751,107,0.494,0.722,0.4,27,35,1,Cavaliers,John Beilein,Nets,Kenny Atkinson
357,1/17/2022,22100658,2021,1610612763,119,0.511,0.75,0.4,29,48,1610612741,106,0.435,0.867,0.419,24,43,1,Grizzlies,Taylor Jenkins,Bulls,Jim Boylen
358,1/17/2022,22100659,2021,1610612746,139,0.549,0.861,0.5,32,37,1610612754,133,0.515,0.87,0.394,30,41,1,Clippers,Doc Rivers,Pacers,Nate McMillan
359,1/17/2022,22100660,2021,1610612737,121,0.442,0.938,0.417,25,46,1610612749,114,0.443,0.833,0.421,21,42,1,Hawks,Lloyd Pierce,Bucks,Mike Budenholzer
360,1/17/2022,22100661,2021,1610612753,88,0.378,0.6,0.25,21,50,1610612757,98,0.411,0.944,0.206,20,55,0,Magic,Steve Clifford,Trail Blazers,Terry Stotts
361,1/17/2022,22100662,2021,1610612748,104,0.458,0.864,0.375,20,49,1610612761,99,0.411,0.706,0.361,24,45,1,Heat,Erik Spoelstra,Raptors,Nick Nurse
362,1/17/2022,22100663,2021,1610612742,104,0.398,0.786,0.324,28,47,1610612760,102,0.434,0.792,0.314,20,42,1,Mavericks,Rick Carlisle,Thunder,Billy Donovan
363,1/17/2022,22100664,2021,1610612759,107,0.446,0.727,0.3,21,47,1610612756,121,0.516,0.7,0.281,29,45,0,Spurs,Gregg Popovich,Suns,Monty Williams
364,1/17/2022,22100665,2021,1610612747,101,0.442,0.609,0.297,15,45,1610612762,95,0.373,0.875,0.261,21,44,1,Lakers,Frank Vogel,Jazz,Quin Snyder
365,1/16/2022,22100617,2021,1610612765,108,0.463,0.676,0.36,25,32,1610612756,135,0.586,0.733,0.407,30,51,0,Pistons,Dwane Casey,Suns,Monty Williams
366,1/16/2022,22100651,2021,1610612758,112,0.451,0.75,0.316,26,37,1610612745,118,0.539,0.833,0.4,22,47,0,Kings,Luke Walton,Rockets,Mike D'Antoni
367,1/16/2022,22100652,2021,1610612750,119,0.495,0.65,0.372,30,47,1610612744,99,0.39,0.759,0.31,20,47,1,Timberwolves,Ryan Saunders,Warriors,Steve Kerr
368,1/16/2022,22100653,2021,1610612743,102,0.442,0.875,0.256,32,39,1610612762,125,0.524,0.759,0.385,26,51,0,Nuggets,Michael Malone,Jazz,Quin Snyder
369,1/15/2022,22100641,2021,1610612749,96,0.338,0.914,0.308,19,41,1610612761,103,0.44,0.55,0.343,25,50,0,Bucks,Mike Budenholzer,Raptors,Nick Nurse
370,1/15/2022,22100642,2021,1610612764,110,0.433,0.87,0.324,20,43,1610612757,115,0.459,0.686,0.333,19,39,0,Wizards,Scott Brooks,Trail Blazers,Terry Stotts
371,1/15/2022,22100643,2021,1610612737,108,0.5,0.706,0.364,23,31,1610612752,117,0.506,0.769,0.419,24,44,0,Hawks,Lloyd Pierce,Knicks,David Fizdale
372,1/15/2022,22100644,2021,1610612751,120,0.548,0.941,0.444,30,44,1610612740,105,0.46,0.667,0.29,27,35,1,Nets,Kenny Atkinson,Pelicans,Alvin Gentry
373,1/15/2022,22100645,2021,1610612748,98,0.384,0.767,0.257,24,43,1610612755,109,0.506,0.762,0.406,24,43,0,Heat,Erik Spoelstra,76ers,Brett Brown
374,1/15/2022,22100646,2021,1610612760,102,0.434,0.909,0.37,17,51,1610612739,107,0.46,0.72,0.257,28,37,0,Thunder,Billy Donovan,Cavaliers,John Beilein
375,1/15/2022,22100647,2021,1610612738,114,0.489,0.895,0.346,27,50,1610612741,112,0.506,0.8,0.414,31,32,1,Celtics,Brad Stevens,Bulls,Jim Boylen
376,1/15/2022,22100648,2021,1610612759,101,0.41,0.815,0.297,19,54,1610612746,94,0.38,0.75,0.316,24,54,1,Spurs,Gregg Popovich,Clippers,Doc Rivers
377,1/15/2022,22100649,2021,1610612743,133,0.516,0.941,0.575,35,51,1610612747,96,0.439,0.737,0.333,21,41,1,Nuggets,Michael Malone,Lakers,Frank Vogel
378,1/15/2022,22100650,2021,1610612742,108,0.41,0.842,0.353,16,47,1610612753,92,0.481,0.688,0.269,16,37,1,Mavericks,Rick Carlisle,Magic,Steve Clifford
379,1/14/2022,22100632,2021,1610612766,109,0.412,0.81,0.286,28,44,1610612753,116,0.517,0.733,0.333,32,43,0,Hornets,James Borrego,Magic,Steve Clifford
380,1/14/2022,22100633,2021,1610612765,103,0.469,0.826,0.296,22,43,1610612761,87,0.322,0.769,0.289,18,46,1,Pistons,Dwane Casey,Raptors,Nick Nurse
381,1/14/2022,22100634,2021,1610612754,94,0.386,0.722,0.302,20,42,1610612756,112,0.455,0.913,0.393,24,51,0,Pacers,Nate McMillan,Suns,Monty Williams
382,1/14/2022,22100635,2021,1610612755,111,0.447,0.84,0.341,26,40,1610612738,99,0.474,0.778,0.355,20,44,1,76ers,Brett Brown,Celtics,Brad Stevens
383,1/14/2022,22100637,2021,1610612741,96,0.425,0.667,0.263,26,36,1610612744,138,0.564,0.765,0.452,39,47,0,Bulls,Jim Boylen,Warriors,Steve Kerr
384,1/14/2022,22100636,2021,1610612748,124,0.532,0.933,0.467,30,37,1610612737,118,0.481,0.867,0.421,26,34,1,Heat,Erik Spoelstra,Hawks,Lloyd Pierce
385,1/14/2022,22100638,2021,1610612759,109,0.457,0.769,0.441,22,47,1610612739,114,0.484,0.583,0.4,24,46,0,Spurs,Gregg Popovich,Cavaliers,John Beilein
386,1/14/2022,22100639,2021,1610612763,85,0.382,0.769,0.226,19,41,1610612742,112,0.516,0.625,0.25,30,52,0,Grizzlies,Taylor Jenkins,Mavericks,Rick Carlisle
387,1/14/2022,22100640,2021,1610612758,126,0.5,0.708,0.351,33,53,1610612745,114,0.436,0.813,0.302,25,50,1,Kings,Luke Walton,Rockets,Mike D'Antoni
388,1/13/2022,22100627,2021,1610612749,118,0.512,0.667,0.439,29,54,1610612744,99,0.347,0.708,0.333,20,49,1,Bucks,Mike Budenholzer,Warriors,Steve Kerr
389,1/13/2022,22100628,2021,1610612763,116,0.457,0.686,0.25,22,56,1610612750,108,0.427,0.786,0.313,23,46,1,Grizzlies,Taylor Jenkins,Timberwolves,Ryan Saunders
390,1/13/2022,22100629,2021,1610612740,113,0.443,0.813,0.359,23,57,1610612746,89,0.383,0.85,0.294,19,46,1,Pelicans,Alvin Gentry,Clippers,Doc Rivers
391,1/13/2022,22100630,2021,1610612751,109,0.418,0.909,0.219,16,50,1610612760,130,0.516,0.889,0.444,32,38,0,Nets,Kenny Atkinson,Thunder,Billy Donovan
392,1/13/2022,22100631,2021,1610612743,140,0.627,0.75,0.5,35,40,1610612757,108,0.453,0.607,0.325,28,34,1,Nuggets,Michael Malone,Trail Blazers,Terry Stotts
393,1/12/2022,22100618,2021,1610612754,100,0.465,0.65,0.194,27,37,1610612738,119,0.513,0.84,0.474,23,37,0,Pacers,Nate McMillan,Celtics,Brad Stevens
394,1/12/2022,22100619,2021,1610612755,98,0.466,0.643,0.4,18,33,1610612766,109,0.517,0.875,0.294,29,42,0,76ers,Brett Brown,Hornets,James Borrego
395,1/12/2022,22100620,2021,1610612764,112,0.524,0.762,0.323,26,42,1610612753,106,0.414,0.813,0.314,31,49,1,Wizards,Scott Brooks,Magic,Steve Clifford
396,1/12/2022,22100621,2021,1610612737,91,0.378,0.696,0.289,20,37,1610612748,115,0.478,0.929,0.356,28,54,0,Hawks,Lloyd Pierce,Heat,Erik Spoelstra
397,1/12/2022,22100622,2021,1610612752,108,0.467,0.8,0.444,24,54,1610612742,85,0.41,0.684,0.216,16,39,1,Knicks,David Fizdale,Mavericks,Rick Carlisle
398,1/12/2022,22100623,2021,1610612759,124,0.434,0.778,0.37,27,43,1610612745,128,0.549,0.688,0.444,23,48,0,Spurs,Gregg Popovich,Rockets,Mike D'Antoni
399,1/12/2022,22100624,2021,1610612762,91,0.4,0.636,0.34,11,32,1610612739,111,0.531,0.824,0.367,28,50,0,Jazz,Quin Snyder,Cavaliers,John Beilein
400,1/12/2022,22100625,2021,1610612741,112,0.469,0.806,0.367,22,35,1610612751,138,0.563,0.821,0.531,35,41,0,Bulls,Jim Boylen,Nets,Kenny Atkinson
401,1/12/2022,22100626,2021,1610612758,125,0.551,0.842,0.367,28,45,1610612747,116,0.429,0.667,0.34,25,45,1,Kings,Luke Walton,Lakers,Frank Vogel
402,1/11/2022,22100612,2021,1610612764,122,0.54,0.739,0.333,29,42,1610612760,118,0.48,0.867,0.282,23,41,1,Wizards,Scott Brooks,Thunder,Billy Donovan
403,1/11/2022,22100613,2021,1610612761,95,0.404,0.6,0.216,15,47,1610612756,99,0.473,0.818,0.344,25,39,0,Raptors,Nick Nurse,Suns,Monty Williams
404,1/11/2022,22100415,2021,1610612741,133,0.543,0.789,0.529,33,61,1610612765,87,0.337,0.778,0.171,17,41,1,Bulls,Jim Boylen,Pistons,Dwane Casey
405,1/11/2022,22100614,2021,1610612763,116,0.44,0.778,0.412,30,49,1610612744,108,0.427,0.862,0.361,25,45,1,Grizzlies,Taylor Jenkins,Warriors,Steve Kerr
406,1/11/2022,22100615,2021,1610612740,128,0.553,0.757,0.485,33,38,1610612750,125,0.488,0.742,0.462,27,32,1,Pelicans,Alvin Gentry,Timberwolves,Ryan Saunders
407,1/11/2022,22100616,2021,1610612746,87,0.405,0.75,0.294,23,31,1610612743,85,0.4,0.85,0.121,24,56,1,Clippers,Doc Rivers,Nuggets,Michael Malone
408,1/10/2022,22100607,2021,1610612766,103,0.396,0.875,0.295,23,48,1610612749,99,0.44,0.75,0.302,25,48,1,Hornets,James Borrego,Bucks,Mike Budenholzer
409,1/10/2022,22100608,2021,1610612765,126,0.516,0.917,0.514,30,39,1610612762,116,0.512,0.773,0.333,23,40,1,Pistons,Dwane Casey,Jazz,Quin Snyder
410,1/10/2022,22100609,2021,1610612738,101,0.398,0.821,0.286,17,53,1610612754,98,0.383,0.882,0.297,22,47,1,Celtics,Brad Stevens,Pacers,Nate McMillan
411,1/10/2022,22100610,2021,1610612752,111,0.488,0.75,0.406,23,49,1610612759,96,0.411,0.667,0.276,19,43,1,Knicks,David Fizdale,Spurs,Gregg Popovich
412,1/10/2022,22100711,2021,1610612745,91,0.39,0.667,0.31,18,39,1610612755,111,0.457,0.833,0.286,23,47,0,Rockets,Mike D'Antoni,76ers,Brett Brown
413,1/10/2022,22100486,2021,1610612757,114,0.465,0.731,0.395,23,47,1610612751,108,0.462,0.8,0.375,23,42,1,Trail Blazers,Terry Stotts,Nets,Kenny Atkinson
414,1/10/2022,22100611,2021,1610612758,108,0.429,0.727,0.467,20,43,1610612739,109,0.494,0.867,0.294,29,48,0,Kings,Luke Walton,Cavaliers,John Beilein
415,1/9/2022,22100602,2021,1610612751,121,0.48,0.864,0.286,26,55,1610612759,119,0.43,0.778,0.406,33,44,1,Nets,Kenny Atkinson,Spurs,Gregg Popovich
416,1/9/2022,22100597,2021,1610612746,106,0.478,0.857,0.364,24,47,1610612737,93,0.449,0.842,0.269,19,39,1,Clippers,Doc Rivers,Hawks,Lloyd Pierce
417,1/9/2022,22100598,2021,1610612753,100,0.4,0.938,0.321,18,42,1610612764,102,0.409,0.792,0.379,23,54,0,Magic,Steve Clifford,Wizards,Scott Brooks
418,1/9/2022,22100599,2021,1610612761,105,0.424,0.95,0.412,18,46,1610612740,101,0.453,0.84,0.364,20,35,1,Raptors,Nick Nurse,Pelicans,Alvin Gentry
419,1/9/2022,22100600,2021,1610612745,123,0.474,0.607,0.326,31,45,1610612750,141,0.509,0.762,0.357,37,56,0,Rockets,Mike D'Antoni,Timberwolves,Ryan Saunders
420,1/9/2022,22100601,2021,1610612760,95,0.432,0.833,0.237,29,41,1610612743,99,0.416,0.75,0.361,28,53,0,Thunder,Billy Donovan,Nuggets,Michael Malone
421,1/9/2022,22100603,2021,1610612742,113,0.5,1,0.444,28,48,1610612741,99,0.433,0.769,0.333,23,39,1,Mavericks,Rick Carlisle,Bulls,Jim Boylen
422,1/9/2022,22100604,2021,1610612744,96,0.402,0.8,0.238,24,54,1610612739,82,0.427,0.611,0.292,21,42,1,Warriors,Steve Kerr,Cavaliers,John Beilein
423,1/9/2022,22100605,2021,1610612757,103,0.42,0.8,0.425,26,48,1610612758,88,0.388,0.714,0.226,20,46,1,Trail Blazers,Terry Stotts,Kings,Luke Walton
424,1/9/2022,22100606,2021,1610612747,119,0.464,0.789,0.424,26,41,1610612763,127,0.547,0.688,0.367,33,47,0,Lakers,Frank Vogel,Grizzlies,Taylor Jenkins
425,1/8/2022,22100591,2021,1610612746,108,0.406,0.833,0.313,16,49,1610612763,123,0.44,0.742,0.316,26,56,0,Clippers,Doc Rivers,Grizzlies,Taylor Jenkins
426,1/8/2022,22100592,2021,1610612766,114,0.444,0.588,0.333,29,49,1610612749,106,0.389,0.923,0.324,21,53,1,Hornets,James Borrego,Bucks,Mike Budenholzer
427,1/8/2022,22100593,2021,1610612765,97,0.437,0.688,0.303,23,49,1610612753,92,0.337,0.87,0.304,25,44,1,Pistons,Dwane Casey,Magic,Steve Clifford
428,1/8/2022,22100594,2021,1610612754,125,0.55,0.719,0.483,30,38,1610612762,113,0.476,0.947,0.429,20,39,1,Pacers,Nate McMillan,Jazz,Quin Snyder
429,1/8/2022,22100595,2021,1610612738,99,0.474,0.882,0.414,26,45,1610612752,75,0.367,0.4,0.355,13,40,1,Celtics,Brad Stevens,Knicks,David Fizdale
430,1/8/2022,22100596,2021,1610612756,100,0.38,0.897,0.412,24,35,1610612748,123,0.5,0.867,0.5,33,49,0,Suns,Monty Williams,Heat,Erik Spoelstra
431,1/7/2022,22100582,2021,1610612755,119,0.517,0.778,0.348,28,49,1610612759,100,0.413,0.75,0.3,22,39,1,76ers,Brett Brown,Spurs,Gregg Popovich
432,1/7/2022,22100583,2021,1610612751,109,0.457,0.95,0.222,23,49,1610612749,121,0.458,0.81,0.356,21,45,0,Nets,Kenny Atkinson,Bucks,Mike Budenholzer
433,1/7/2022,22100584,2021,1610612761,122,0.45,0.8,0.293,26,48,1610612762,108,0.481,0.722,0.447,23,40,1,Raptors,Nick Nurse,Jazz,Quin Snyder
434,1/7/2022,22100585,2021,1610612741,130,0.527,0.905,0.455,34,41,1610612764,122,0.511,0.962,0.292,28,41,1,Bulls,Jim Boylen,Wizards,Scott Brooks
435,1/7/2022,22100586,2021,1610612745,106,0.425,0.69,0.279,17,40,1610612742,130,0.544,0.536,0.447,34,55,0,Rockets,Mike D'Antoni,Mavericks,Rick Carlisle
436,1/7/2022,22100587,2021,1610612760,105,0.404,0.783,0.341,26,45,1610612750,135,0.556,0.72,0.415,39,45,0,Thunder,Billy Donovan,Timberwolves,Ryan Saunders
437,1/7/2022,22100588,2021,1610612743,121,0.553,0.625,0.353,32,41,1610612758,111,0.435,0.833,0.379,21,47,1,Nuggets,Michael Malone,Kings,Luke Walton
438,1/7/2022,22100589,2021,1610612747,134,0.495,0.895,0.415,37,47,1610612737,118,0.448,0.704,0.361,29,54,1,Lakers,Frank Vogel,Hawks,Lloyd Pierce
439,1/7/2022,22100590,2021,1610612757,101,0.402,0.579,0.457,22,51,1610612739,114,0.488,0.655,0.436,22,43,0,Trail Blazers,Terry Stotts,Cavaliers,John Beilein
440,1/6/2022,22100578,2021,1610612752,108,0.444,0.667,0.5,23,42,1610612738,105,0.475,0.923,0.378,22,38,1,Knicks,David Fizdale,Celtics,Brad Stevens
441,1/6/2022,22100579,2021,1610612763,118,0.49,0.632,0.313,31,61,1610612765,88,0.343,0.769,0.227,23,39,1,Grizzlies,Taylor Jenkins,Pistons,Dwane Casey
442,1/6/2022,22100580,2021,1610612740,101,0.422,0.793,0.235,20,46,1610612744,96,0.425,0.833,0.212,22,43,1,Pelicans,Alvin Gentry,Warriors,Steve Kerr
443,1/6/2022,22100581,2021,1610612756,106,0.411,0.8,0.323,22,63,1610612746,89,0.36,0.84,0.214,20,49,1,Suns,Monty Williams,Clippers,Doc Rivers
444,1/5/2022,22100567,2021,1610612766,140,0.593,0.69,0.571,39,49,1610612765,111,0.467,0.55,0.333,26,36,1,Hornets,James Borrego,Pistons,Dwane Casey
445,1/5/2022,22100568,2021,1610612753,106,0.444,0.7,0.308,22,47,1610612755,116,0.506,0.75,0.429,26,42,0,Magic,Steve Clifford,76ers,Brett Brown
