logiProb,poisProb,Obs,model
0.447649871470504,0.52920461405548,1,"M2"
0.797209814103408,0.747906543855041,1,"M2"
0.768940606638114,0.644130357242637,1,"M2"
0.684591853039053,0.63434862188536,1,"M2"
0.335809025936271,0.413506453887271,0,"M2"
0.407283680831085,0.417813873424642,0,"M2"
0.554751835201692,0.548982743736122,0,"M2"
0.335809025936271,0.413506453887271,0,"M2"
0.447649871470504,0.52920461405548,1,"M2"
0.554751835201692,0.548982743736122,1,"M2"
0.407283680831085,0.417813873424642,1,"M2"
0.842303230868468,0.752437499675212,1,"M2"
0.447649871470504,0.52920461405548,0,"M2"
0.684591853039053,0.63434862188536,1,"M2"
0.797209814103408,0.747906543855041,0,"M2"
0.842303230868468,0.752437499675212,1,"M2"
0.768940606638114,0.644130357242637,0,"M2"
0.684591853039053,0.63434862188536,1,"M2"
0.797209814103408,0.747906543855041,1,"M2"
0.751317726589561,0.675249410359849,0,"M2"
0.656286192991302,0.57234901015003,1,"M2"
0.768940606638114,0.644130357242637,1,"M2"
0.472634216779588,0.500739255286571,0,"M2"
0.35107457117214,0.450726973780226,1,"M2"
0.720710770075465,0.690297774978464,1,"M2"
0.584759101667726,0.613776781497941,1,"M2"
0.807738822078069,0.735076645650924,1,"M2"
0.751317726589561,0.675249410359849,1,"M2"
0.832661060312951,0.71536192192566,1,"M2"
0.656286192991302,0.57234901015003,0,"M2"
0.511231881396589,0.477927891299777,1,"M2"
0.517251824174359,0.487168120840666,1,"M2"
0.472634216779588,0.500739255286571,1,"M2"
0.394900344104337,0.423688217118275,0,"M2"
0.35107457117214,0.450726973780226,1,"M2"
0.391650488264409,0.436376014998277,1,"M2"
0.720710770075465,0.690297774978464,1,"M2"
0.584759101667726,0.613776781497941,0,"M2"
0.58350991832934,0.554285861319269,0,"M2"
0.394900344104337,0.423688217118275,0,"M2"
0.472634216779588,0.500739255286571,1,"M2"
0.715904840836439,0.687502952500182,0,"M2"
0.720710770075465,0.690297774978464,1,"M2"
0.35107457117214,0.450726973780226,1,"M2"
0.584759101667726,0.613776781497941,1,"M2"
0.391650488264409,0.436376014998277,0,"M2"
0.58350991832934,0.554285861319269,0,"M2"
0.805109615215516,0.74508665424178,1,"M2"
0.715904840836439,0.687502952500182,0,"M2"
0.751317726589561,0.675249410359849,1,"M2"
0.832661060312951,0.71536192192566,0,"M2"
0.656286192991302,0.57234901015003,1,"M2"
0.511231881396589,0.477927891299777,0,"M2"
0.517251824174359,0.487168120840666,1,"M2"
0.659744420912223,0.628351131479715,1,"M2"
0.807738822078069,0.735076645650924,1,"M2"
0.805109615215516,0.74508665424178,1,"M2"
0.656286192991302,0.57234901015003,1,"M2"
0.511231881396589,0.477927891299777,1,"M2"
0.751317726589561,0.675249410359849,0,"M2"
0.517251824174359,0.487168120840666,0,"M2"
0.659744420912223,0.628351131479715,1,"M2"
0.807738822078069,0.735076645650924,1,"M2"
0.832661060312951,0.71536192192566,1,"M2"
0.615922054385148,0.588410605085766,1,"M2"
0.615922054385148,0.588410605085766,1,"M2"
0.630059446215971,0.593137861470073,1,"M2"
0.630059446215971,0.593137861470073,0,"M2"
0.630059446215971,0.593137861470073,1,"M2"
0.615922054385148,0.588410605085766,1,"M2"
0.615922054385148,0.588410605085766,0,"M2"
0.769506587931099,0.693339710439725,1,"M2"
0.448972041931758,0.476789942754782,1,"M2"
0.769506587931099,0.693339710439725,1,"M2"
0.448972041931758,0.476789942754782,1,"M2"
0.504686014871803,0.492006853116082,0,"M2"
0.448972041931758,0.476789942754782,0,"M2"
0.504686014871803,0.492006853116082,0,"M2"
0.769506587931099,0.693339710439725,0,"M2"
0.769506587931099,0.693339710439725,1,"M2"
0.72819215831025,0.679766419320214,1,"M2"
0.72819215831025,0.679766419320214,1,"M2"
0.62454378109584,0.590479543470331,1,"M2"
0.347993850296688,0.390400774063298,0,"M2"
0.620449654697172,0.586539437225532,1,"M2"
0.743541943788643,0.680000003288501,1,"M2"
0.726542564628827,0.701527286017847,0,"M2"
0.62454378109584,0.590479543470331,1,"M2"
0.83610916330314,0.770421298252339,1,"M2"
0.484617184653645,0.490320639085138,0,"M2"
0.505577700075815,0.467690048239406,1,"M2"
0.347993850296688,0.390400774063298,1,"M2"
0.505577700075815,0.467690048239406,1,"M2"
0.62454378109584,0.590479543470331,1,"M2"
0.484617184653645,0.490320639085138,0,"M2"
0.347993850296688,0.390400774063298,0,"M2"
0.743541943788643,0.680000003288501,1,"M2"
0.83610916330314,0.770421298252339,0,"M2"
0.726542564628827,0.701527286017847,0,"M2"
0.620449654697172,0.586539437225532,1,"M2"
0.743541943788643,0.680000003288501,0,"M2"
0.83610916330314,0.770421298252339,1,"M2"
0.726542564628827,0.701527286017847,1,"M2"
0.620449654697172,0.586539437225532,0,"M2"
0.440133787619982,0.431880379024529,0,"M2"
0.569463251117092,0.539117042459993,0,"M2"
0.564245747606922,0.54304489203458,0,"M2"
0.407788810499182,0.440508429792177,0,"M2"
0.606218524732122,0.548983569688932,1,"M2"
0.461979726475953,0.469709692797519,1,"M2"
0.775604277423141,0.729966242773318,0,"M2"
0.677542902543764,0.63191534776166,1,"M2"
0.798040650340942,0.731518209042247,0,"M2"
0.673346198093196,0.635984428297835,0,"M2"
0.760701653421497,0.707336805316361,1,"M2"
0.639157802133206,0.624750445879076,0,"M2"
0.440133787619982,0.431880379024529,1,"M2"
0.564245747606922,0.54304489203458,1,"M2"
0.407788810499182,0.440508429792177,1,"M2"
0.408036868843237,0.412691387395838,0,"M2"
0.461979726475953,0.469709692797519,1,"M2"
0.285802079620828,0.355095439359356,0,"M2"
0.569463251117092,0.539117042459993,1,"M2"
0.775604277423141,0.729966242773318,1,"M2"
0.606218524732122,0.548983569688932,1,"M2"
0.564245747606922,0.54304489203458,1,"M2"
0.407788810499182,0.440508429792177,0,"M2"
0.569463251117092,0.539117042459993,0,"M2"
0.408036868843237,0.412691387395838,0,"M2"
0.461979726475953,0.469709692797519,1,"M2"
0.285802079620828,0.355095439359356,0,"M2"
0.775604277423141,0.729966242773318,1,"M2"
0.606218524732122,0.548983569688932,1,"M2"
0.797916405791043,0.751888495455537,1,"M2"
0.798040650340942,0.731518209042247,1,"M2"
0.677542902543764,0.63191534776166,1,"M2"
0.673346198093196,0.635984428297835,1,"M2"
0.760701653421497,0.707336805316361,0,"M2"
0.871577615814794,0.796698937146009,1,"M2"
0.440133787619982,0.431880379024529,0,"M2"
0.639157802133206,0.624750445879076,1,"M2"
0.677542902543764,0.63191534776166,1,"M2"
0.797916405791043,0.751888495455537,1,"M2"
0.871577615814794,0.796698937146009,1,"M2"
0.798040650340942,0.731518209042247,1,"M2"
0.440133787619982,0.431880379024529,1,"M2"
0.639157802133206,0.624750445879076,1,"M2"
0.673346198093196,0.635984428297835,1,"M2"
0.760701653421497,0.707336805316361,1,"M2"
0.645392637971482,0.626719655924439,1,"M2"
0.573903846186098,0.538521582383651,0,"M2"
0.573903846186098,0.538521582383651,0,"M2"
0.645392637971482,0.626719655924439,0,"M2"
0.645392637971482,0.626719655924439,1,"M2"
0.580105807440861,0.589730005037019,0,"M2"
0.707906354218327,0.633816507895469,1,"M2"
0.639372995210891,0.57824717974465,1,"M2"
0.50384589885308,0.525747014628883,1,"M2"
0.580105807440861,0.589730005037019,1,"M2"
0.707906354218327,0.633816507895469,1,"M2"
0.580105807440861,0.589730005037019,1,"M2"
0.707906354218327,0.633816507895469,1,"M2"
0.639372995210891,0.57824717974465,1,"M2"
0.50384589885308,0.525747014628883,0,"M2"
0.639372995210891,0.57824717974465,1,"M2"
0.50384589885308,0.525747014628883,1,"M2"
0.395602294011796,0.453742365070259,0,"M2"
0.576050256287304,0.553301872728942,0,"M2"
0.771845767410982,0.725861870279702,1,"M2"
0.793956338100963,0.741838397002346,1,"M2"
0.789654217466119,0.698157982395253,0,"M2"
0.643425386991338,0.614424968989497,1,"M2"
0.420474372616778,0.426599802844585,0,"M2"
0.388815060045471,0.410662484222338,1,"M2"
0.395602294011796,0.453742365070259,0,"M2"
0.576050256287304,0.553301872728942,1,"M2"
0.420474372616778,0.426599802844585,1,"M2"
0.388815060045471,0.410662484222338,0,"M2"
0.395602294011796,0.453742365070259,0,"M2"
0.576050256287304,0.553301872728942,0,"M2"
0.771845767410982,0.725861870279702,1,"M2"
0.793956338100963,0.741838397002346,1,"M2"
0.789654217466119,0.698157982395253,1,"M2"
0.643425386991338,0.614424968989497,1,"M2"
0.771845767410982,0.725861870279702,1,"M2"
0.793956338100963,0.741838397002346,1,"M2"
0.643425386991338,0.614424968989497,0,"M2"
0.789654217466119,0.698157982395253,0,"M2"
0.784637569003508,0.737257376511031,1,"M2"
0.566983239919448,0.605560595108601,0,"M2"
0.750315990791909,0.687489149931899,1,"M2"
0.68115386508197,0.688726374132786,1,"M2"
0.68784633006005,0.664404377653945,1,"M2"
0.652122220948634,0.559081065590458,1,"M2"
0.401915805979631,0.416663345626212,1,"M2"
0.51803728065136,0.489170289882958,1,"M2"
0.535401876303814,0.467037651175476,0,"M2"
0.527064196763036,0.499340013856308,1,"M2"
0.450523987066181,0.46767842024453,0,"M2"
0.784637569003508,0.737257376511031,1,"M2"
0.566983239919448,0.605560595108601,1,"M2"
0.695318716949312,0.677293780482234,1,"M2"
0.753962744765187,0.631554576089721,0,"M2"
0.68115386508197,0.688726374132786,0,"M2"
0.68784633006005,0.664404377653945,1,"M2"
0.250048098050177,0.295466833691509,0,"M2"
0.750315990791909,0.687489149931899,0,"M2"
0.401915805979631,0.416663345626212,0,"M2"
0.51803728065136,0.489170289882958,1,"M2"
0.652122220948634,0.559081065590458,0,"M2"
0.527064196763036,0.499340013856308,1,"M2"
0.445431168210177,0.526498576923628,1,"M2"
0.450523987066181,0.46767842024453,0,"M2"
0.535401876303814,0.467037651175476,0,"M2"
0.401915805979631,0.416663345626212,1,"M2"
0.250048098050177,0.295466833691509,0,"M2"
0.652122220948634,0.559081065590458,1,"M2"
0.445431168210177,0.526498576923628,0,"M2"
0.51803728065136,0.489170289882958,0,"M2"
0.450523987066181,0.46767842024453,1,"M2"
0.535401876303814,0.467037651175476,1,"M2"
0.527064196763036,0.499340013856308,0,"M2"
0.880323206257752,0.828672659554755,1,"M2"
0.784637569003508,0.737257376511031,0,"M2"
0.695318716949312,0.677293780482234,0,"M2"
0.750315990791909,0.687489149931899,1,"M2"
0.566983239919448,0.605560595108601,1,"M2"
0.753962744765187,0.631554576089721,0,"M2"
0.68115386508197,0.688726374132786,0,"M2"
0.68784633006005,0.664404377653945,1,"M2"
0.753962744765187,0.631554576089721,0,"M2"
0.695318716949312,0.677293780482234,0,"M2"
0.880323206257752,0.828672659554755,1,"M2"
0.784637569003508,0.737257376511031,1,"M2"
0.750315990791909,0.687489149931899,0,"M2"
0.68115386508197,0.688726374132786,1,"M2"
0.566983239919448,0.605560595108601,0,"M2"
0.68784633006005,0.664404377653945,0,"M2"
0.347565553730226,0.361688590123292,0,"M2"
0.789800596495208,0.757548635435446,1,"M2"
0.347565553730226,0.361688590123292,0,"M2"
0.347565553730226,0.361688590123292,1,"M2"
0.789800596495208,0.757548635435446,0,"M2"
0.789800596495208,0.757548635435446,1,"M2"
0.613644539568557,0.643346459654601,1,"M2"
0.515301623043683,0.518379633951923,1,"M2"
0.557857698786674,0.493055965217174,1,"M2"
0.515301623043683,0.518379633951923,1,"M2"
0.557857698786674,0.493055965217174,0,"M2"
0.652780305873117,0.616552137063384,0,"M2"
0.613644539568557,0.643346459654601,1,"M2"
0.652780305873117,0.616552137063384,0,"M2"
0.613644539568557,0.643346459654601,1,"M2"
0.604161693694121,0.519672567157493,1,"M2"
0.536676516686126,0.536183415252631,0,"M2"
0.486710595688707,0.428449804441759,0,"M2"
0.662598004741547,0.627231719665581,0,"M2"
0.567334199542839,0.618816802544637,0,"M2"
0.678999117603622,0.697321781534652,1,"M2"
0.633265531243247,0.598083282322618,1,"M2"
0.504972331545719,0.504211240037964,1,"M2"
0.604161693694121,0.519672567157493,1,"M2"
0.536676516686126,0.536183415252631,0,"M2"
0.486710595688707,0.428449804441759,0,"M2"
0.662598004741547,0.627231719665581,0,"M2"
0.567334199542839,0.618816802544637,1,"M2"
0.536676516686126,0.536183415252631,1,"M2"
0.486710595688707,0.428449804441759,1,"M2"
0.662598004741547,0.627231719665581,1,"M2"
0.567334199542839,0.618816802544637,1,"M2"
0.604161693694121,0.519672567157493,1,"M2"
0.504972331545719,0.504211240037964,1,"M2"
0.633265531243247,0.598083282322618,1,"M2"
0.678999117603622,0.697321781534652,0,"M2"
0.504972331545719,0.504211240037964,0,"M2"
0.604161693694121,0.519672567157493,0,"M2"
0.633265531243247,0.598083282322618,0,"M2"
0.678999117603622,0.697321781534652,1,"M2"
0.538519538811299,0.541281847403943,1,"M2"
0.49897673809814,0.468979608024026,0,"M2"
0.316462287878307,0.389169026301044,0,"M2"
0.631499436345703,0.596087746813206,0,"M2"
0.558586972818631,0.508378197221398,1,"M2"
0.66742161732941,0.661938584908476,1,"M2"
0.670391355487716,0.611845444076001,1,"M2"
0.538519538811299,0.541281847403943,0,"M2"
0.49897673809814,0.468979608024026,1,"M2"
0.812116663162655,0.729968522652834,0,"M2"
0.612648018353027,0.623642458770203,1,"M2"
0.441163746051431,0.502669468178272,0,"M2"
0.631499436345703,0.596087746813206,0,"M2"
0.526087070081061,0.514633323838158,1,"M2"
0.496231468418479,0.526667621486856,1,"M2"
0.371411242457192,0.375069625411465,0,"M2"
0.612648018353027,0.623642458770203,0,"M2"
0.49897673809814,0.468979608024026,1,"M2"
0.316462287878307,0.389169026301044,1,"M2"
0.526087070081061,0.514633323838158,1,"M2"
0.631499436345703,0.596087746813206,1,"M2"
0.496231468418479,0.526667621486856,0,"M2"
0.441163746051431,0.502669468178272,0,"M2"
0.316462287878307,0.389169026301044,0,"M2"
0.371411242457192,0.375069625411465,0,"M2"
0.538519538811299,0.541281847403943,0,"M2"
0.558586972818631,0.508378197221398,1,"M2"
0.66742161732941,0.661938584908476,1,"M2"
0.716772994269677,0.630915329485258,1,"M2"
0.643506714467752,0.619149244982265,0,"M2"
0.670391355487716,0.611845444076001,1,"M2"
0.812116663162655,0.729968522652834,1,"M2"
0.77245813377246,0.745600696494616,1,"M2"
0.558586972818631,0.508378197221398,1,"M2"
0.538519538811299,0.541281847403943,1,"M2"
0.716772994269677,0.630915329485258,1,"M2"
0.66742161732941,0.661938584908476,1,"M2"
0.643506714467752,0.619149244982265,0,"M2"
0.77245813377246,0.745600696494616,1,"M2"
0.812116663162655,0.729968522652834,1,"M2"
0.670391355487716,0.611845444076001,1,"M2"
0.780385700800634,0.670296200822243,1,"M2"
0.515121506203258,0.469470784798539,0,"M2"
0.845682022220857,0.802003113925468,1,"M2"
0.670884859372315,0.57491663408164,1,"M2"
0.213787485916122,0.272703380339437,0,"M2"
0.529530497926092,0.488826211673271,0,"M2"
0.564979791500805,0.54952552878065,1,"M2"
0.719890719773643,0.68525046407633,1,"M2"
0.371459310015478,0.374769731159822,1,"M2"
0.317537111698988,0.416634169287397,0,"M2"
0.535333741372921,0.513609060956957,0,"M2"
0.834786667028928,0.74223653564262,1,"M2"
0.539458766231357,0.533093702263851,1,"M2"
0.596042377878774,0.580030346360172,1,"M2"
0.794710103280798,0.698973195690636,0,"M2"
0.362307485516177,0.434440406397185,1,"M2"
0.794710103280798,0.698973195690636,0,"M2"
0.362307485516177,0.434440406397185,0,"M2"
0.362307485516177,0.434440406397185,1,"M2"
0.794710103280798,0.698973195690636,1,"M2"
0.794710103280798,0.698973195690636,1,"M2"
0.836346181235922,0.715915044587992,1,"M2"
0.301137286353447,0.417524117743527,0,"M2"
0.550547253378765,0.524909487239089,0,"M2"
0.836346181235922,0.715915044587992,1,"M2"
0.64251636834892,0.612627207898087,1,"M2"
0.301137286353447,0.417524117743527,1,"M2"
0.550547253378765,0.524909487239089,1,"M2"
0.301137286353447,0.417524117743527,1,"M2"
0.550547253378765,0.524909487239089,1,"M2"
0.64251636834892,0.612627207898087,1,"M2"
0.836346181235922,0.715915044587992,1,"M2"
0.64251636834892,0.612627207898087,1,"M2"
0.836346181235922,0.715915044587992,0,"M2"
0.705664453888752,0.665987273037491,1,"M2"
0.479012826742277,0.466142845454611,1,"M2"
0.471783635552939,0.471449680417651,1,"M2"
0.705664453888752,0.665987273037491,1,"M2"
0.857440743193115,0.753519023966021,1,"M2"
0.711788844806877,0.663638164007538,0,"M2"
0.479012826742277,0.466142845454611,1,"M2"
0.268094050095068,0.371771589294188,0,"M2"
0.568889125149056,0.543538977657923,0,"M2"
0.471783635552939,0.471449680417651,1,"M2"
0.479012826742277,0.466142845454611,0,"M2"
0.268094050095068,0.371771589294188,1,"M2"
0.471783635552939,0.471449680417651,0,"M2"
0.568889125149056,0.543538977657923,0,"M2"
0.705664453888752,0.665987273037491,1,"M2"
0.62561031116985,0.594184578083332,1,"M2"
0.705664453888752,0.665987273037491,0,"M2"
0.857440743193115,0.753519023966021,1,"M2"
0.62561031116985,0.594184578083332,1,"M2"
0.711788844806877,0.663638164007538,0,"M2"
0.619146198111733,0.555128725769028,1,"M2"
0.857440743193115,0.753519023966021,1,"M2"
0.720601137148938,0.630096992413448,1,"M2"
0.711788844806877,0.663638164007538,1,"M2"
0.500876424663159,0.502166913397814,1,"M2"
0.460301796562524,0.505568565307056,1,"M2"
0.576016499268151,0.579921585987206,0,"M2"
0.458035736150249,0.496625714438972,0,"M2"
0.619146198111733,0.555128725769028,0,"M2"
0.687791201600432,0.636433368653108,0,"M2"
0.833678533435191,0.767523489126616,1,"M2"
0.720601137148938,0.630096992413448,1,"M2"
0.722863382888635,0.640164168937629,1,"M2"
0.576016499268151,0.579921585987206,1,"M2"
0.658149078541507,0.651889995247435,1,"M2"
0.500876424663159,0.502166913397814,1,"M2"
0.370470455566421,0.439108539367411,0,"M2"
0.458035736150249,0.496625714438972,1,"M2"
0.475983450274237,0.393314404585674,0,"M2"
0.304924727252161,0.356119214957651,0,"M2"
0.460301796562524,0.505568565307056,1,"M2"
0.576016499268151,0.579921585987206,1,"M2"
0.534411769296158,0.48687711494559,0,"M2"
0.500876424663159,0.502166913397814,1,"M2"
0.370470455566421,0.439108539367411,0,"M2"
0.458035736150249,0.496625714438972,1,"M2"
0.475983450274237,0.393314404585674,0,"M2"
0.460301796562524,0.505568565307056,0,"M2"
0.304924727252161,0.356119214957651,1,"M2"
0.534411769296158,0.48687711494559,0,"M2"
0.789484162789276,0.691607840619767,1,"M2"
0.687791201600432,0.636433368653108,1,"M2"
0.619146198111733,0.555128725769028,1,"M2"
0.722863382888635,0.640164168937629,1,"M2"
0.70821026300044,0.728731631231132,1,"M2"
0.720601137148938,0.630096992413448,1,"M2"
0.658149078541507,0.651889995247435,0,"M2"
0.833678533435191,0.767523489126616,1,"M2"
0.70821026300044,0.728731631231132,1,"M2"
0.687791201600432,0.636433368653108,1,"M2"
0.619146198111733,0.555128725769028,1,"M2"
0.789484162789276,0.691607840619767,1,"M2"
0.720601137148938,0.630096992413448,0,"M2"
0.833678533435191,0.767523489126616,1,"M2"
0.722863382888635,0.640164168937629,1,"M2"
0.658149078541507,0.651889995247435,1,"M2"
0.789632976929288,0.686910502850093,1,"M2"
0.759911015051417,0.700138303785349,1,"M2"
0.322609792614884,0.354619675421331,1,"M2"
0.309545110283266,0.315545663442408,1,"M2"
0.834057693586268,0.775979593353548,1,"M2"
0.388083580064522,0.428094865577315,1,"M2"
0.529782201701077,0.475658177415556,0,"M2"
0.595789891089711,0.616904585051805,1,"M2"
0.408103141318195,0.390863739244597,0,"M2"
0.714397566706326,0.6581234783127,1,"M2"
0.312709731498711,0.346478101779829,0,"M2"
0.904840913624441,0.814839457445306,1,"M2"
0.789484162789276,0.691607840619767,0,"M2"
0.467621885217105,0.466834968543125,1,"M2"
0.793858745616619,0.725264235058736,1,"M2"
0.375842895175821,0.440141474805382,1,"M2"
0.375842895175821,0.440141474805382,0,"M2"
0.793858745616619,0.725264235058736,1,"M2"
0.793858745616619,0.725264235058736,1,"M2"
0.544490076790723,0.52579817334366,0,"M2"
0.660357595873347,0.646712026045922,1,"M2"
0.507554409508254,0.563021703077674,0,"M2"
0.660357595873347,0.646712026045922,0,"M2"
0.507554409508254,0.563021703077674,0,"M2"
0.544490076790723,0.52579817334366,0,"M2"
0.544490076790723,0.52579817334366,0,"M2"
0.692355274487656,0.609798983822894,1,"M2"
0.663846546231811,0.629897954518635,1,"M2"
0.692355274487656,0.609798983822894,1,"M2"
0.539739142568967,0.545259571278939,1,"M2"
0.393034204199598,0.414713721547751,0,"M2"
0.663846546231811,0.629897954518635,1,"M2"
0.781824576577062,0.743278871359603,1,"M2"
0.274940138771922,0.404519609919663,0,"M2"
0.393034204199598,0.414713721547751,1,"M2"
0.588002318650704,0.559328424864049,0,"M2"
0.539739142568967,0.545259571278939,1,"M2"
0.274940138771922,0.404519609919663,0,"M2"
0.588002318650704,0.559328424864049,0,"M2"
0.393034204199598,0.414713721547751,0,"M2"
0.539739142568967,0.545259571278939,1,"M2"
0.859261031793033,0.749751087129362,1,"M2"
0.619423376353518,0.612249345278815,1,"M2"
0.781824576577062,0.743278871359603,1,"M2"
0.859261031793033,0.749751087129362,1,"M2"
0.663846546231811,0.629897954518635,1,"M2"
0.781824576577062,0.743278871359603,0,"M2"
0.619423376353518,0.612249345278815,1,"M2"
0.663846546231811,0.629897954518635,1,"M2"
0.678369844367489,0.599330118115824,0,"M2"
0.622252307455511,0.605946114484936,0,"M2"
0.489196832870106,0.499945463753401,0,"M2"
0.523709994151025,0.568158146549786,0,"M2"
0.399141599854027,0.423076186633198,0,"M2"
0.342838065363269,0.33958850800091,0,"M2"
0.708198568476853,0.669131789876145,1,"M2"
0.584020524538933,0.567469429106968,1,"M2"
0.532860059108376,0.528572112316058,1,"M2"
0.678369844367489,0.599330118115824,0,"M2"
0.816153109612088,0.797008877608608,1,"M2"
0.777874212546975,0.733317394932153,1,"M2"
0.622252307455511,0.605946114484936,1,"M2"
0.258578545564463,0.337473059561898,0,"M2"
0.468852506648238,0.486115266029646,0,"M2"
0.670920691656945,0.648582635248808,0,"M2"
0.489196832870106,0.499945463753401,0,"M2"
0.523709994151025,0.568158146549786,1,"M2"
0.342838065363269,0.33958850800091,1,"M2"
0.258578545564463,0.337473059561898,0,"M2"
0.399141599854027,0.423076186633198,0,"M2"
0.622252307455511,0.605946114484936,1,"M2"
0.489196832870106,0.499945463753401,0,"M2"
0.670920691656945,0.648582635248808,1,"M2"
0.523709994151025,0.568158146549786,0,"M2"
0.468852506648238,0.486115266029646,0,"M2"
0.399141599854027,0.423076186633198,1,"M2"
0.342838065363269,0.33958850800091,1,"M2"
0.532860059108376,0.528572112316058,1,"M2"
0.869160638623969,0.807660848389918,1,"M2"
0.584020524538933,0.567469429106968,1,"M2"
0.678369844367489,0.599330118115824,1,"M2"
0.708198568476853,0.669131789876145,0,"M2"
0.777874212546975,0.733317394932153,1,"M2"
0.816153109612088,0.797008877608608,1,"M2"
0.724182758837685,0.681576038523196,1,"M2"
0.584020524538933,0.567469429106968,1,"M2"
0.869160638623969,0.807660848389918,1,"M2"
0.708198568476853,0.669131789876145,0,"M2"
0.532860059108376,0.528572112316058,1,"M2"
0.816153109612088,0.797008877608608,1,"M2"
0.678369844367489,0.599330118115824,0,"M2"
0.777874212546975,0.733317394932153,0,"M2"
0.724182758837685,0.681576038523196,1,"M2"
0.376081998024886,0.379033214697693,0,"M2"
0.376081998024886,0.379033214697693,0,"M2"
0.773939019722895,0.754227472450038,1,"M2"
0.773939019722895,0.754227472450038,1,"M2"
0.51008470004372,0.509261991453203,0,"M2"
0.62354739659995,0.582222932145234,0,"M2"
0.66436170714451,0.640124316937714,1,"M2"
0.555629619768548,0.564758479877116,1,"M2"
0.51008470004372,0.509261991453203,1,"M2"
0.62354739659995,0.582222932145234,1,"M2"
0.66436170714451,0.640124316937714,0,"M2"
0.555629619768548,0.564758479877116,1,"M2"
0.66436170714451,0.640124316937714,1,"M2"
0.555629619768548,0.564758479877116,1,"M2"
0.51008470004372,0.509261991453203,1,"M2"
0.62354739659995,0.582222932145234,1,"M2"
0.51008470004372,0.509261991453203,0,"M2"
0.62354739659995,0.582222932145234,1,"M2"
0.752028618139412,0.665942777759417,1,"M2"
0.851163648261822,0.805777790120224,1,"M2"
0.71549802372587,0.635544126602164,1,"M2"
0.405564673276296,0.474513732427288,1,"M2"
0.550487480929278,0.493631849902976,1,"M2"
0.264795209260835,0.313610432608998,0,"M2"
0.450804690055562,0.506870222609056,0,"M2"
0.405564673276296,0.474513732427288,0,"M2"
0.550487480929278,0.493631849902976,1,"M2"
0.264795209260835,0.313610432608998,1,"M2"
0.450804690055562,0.506870222609056,0,"M2"
0.752028618139412,0.665942777759417,1,"M2"
0.628562616507859,0.65120751412308,0,"M2"
0.71549802372587,0.635544126602164,0,"M2"
0.628562616507859,0.65120751412308,0,"M2"
0.851163648261822,0.805777790120224,1,"M2"
0.752028618139412,0.665942777759417,1,"M2"
0.669292840978966,0.620629225663553,1,"M2"
0.71549802372587,0.635544126602164,1,"M2"
0.722929682169967,0.653019427278208,1,"M2"
0.851163648261822,0.805777790120224,1,"M2"
0.505710102073504,0.525763612160859,1,"M2"
0.617436311960922,0.624238187337459,1,"M2"
0.491677458402838,0.465788103439114,0,"M2"
0.442388939601162,0.487313346624502,1,"M2"
0.681570467801029,0.675333919357228,1,"M2"
0.669292840978966,0.620629225663553,1,"M2"
0.802188826519903,0.720418240416511,1,"M2"
0.561597768576578,0.515841279374997,1,"M2"
0.722929682169967,0.653019427278208,1,"M2"
0.554758573202926,0.529800173367712,1,"M2"
0.735453723027759,0.673606046391177,1,"M2"
0.337032653679731,0.417284193015449,0,"M2"
0.617436311960922,0.624238187337459,1,"M2"
0.491677458402838,0.465788103439114,1,"M2"
0.505710102073504,0.525763612160859,0,"M2"
0.442388939601162,0.487313346624502,1,"M2"
0.426300236556983,0.466880760488066,1,"M2"
0.623702307695094,0.613185608255589,0,"M2"
0.524840478282781,0.527473327692287,1,"M2"
0.337032653679731,0.417284193015449,1,"M2"
0.617436311960922,0.624238187337459,1,"M2"
0.505710102073504,0.525763612160859,1,"M2"
0.491677458402838,0.465788103439114,1,"M2"
0.442388939601162,0.487313346624502,1,"M2"
0.524840478282781,0.527473327692287,1,"M2"
0.426300236556983,0.466880760488066,0,"M2"
0.623702307695094,0.613185608255589,0,"M2"
0.669292840978966,0.620629225663553,1,"M2"
0.561597768576578,0.515841279374997,0,"M2"
0.802188826519903,0.720418240416511,1,"M2"
0.681570467801029,0.675333919357228,1,"M2"
0.722929682169967,0.653019427278208,1,"M2"
0.651498975217784,0.618755959989485,0,"M2"
0.554758573202926,0.529800173367712,0,"M2"
0.735453723027759,0.673606046391177,1,"M2"
0.802188826519903,0.720418240416511,1,"M2"
0.561597768576578,0.515841279374997,1,"M2"
0.669292840978966,0.620629225663553,0,"M2"
0.722929682169967,0.653019427278208,1,"M2"
0.735453723027759,0.673606046391177,1,"M2"
0.681570467801029,0.675333919357228,1,"M2"
0.554758573202926,0.529800173367712,1,"M2"
0.651498975217784,0.618755959989485,0,"M2"
0.613410725675958,0.579842894812638,0,"M2"
0.58359227303833,0.558775548168027,0,"M2"
0.613410725675958,0.579842894812638,0,"M2"
0.613410725675958,0.579842894812638,0,"M2"
0.58359227303833,0.558775548168027,0,"M2"
0.58359227303833,0.558775548168027,1,"M2"
0.675998135529319,0.622659877591437,1,"M2"
0.516546797651097,0.513808939800279,0,"M2"
0.675998135529319,0.622659877591437,1,"M2"
0.502607555646652,0.491322671415422,0,"M2"
0.675998135529319,0.622659877591437,1,"M2"
0.502607555646652,0.491322671415422,0,"M2"
0.516546797651097,0.513808939800279,1,"M2"
0.688202470594574,0.644040886870984,1,"M2"
